RECEIPT_NUMBER,RECEIPT_DATE,RECEIPT_AMOUNT,ISHAAR_ID,DECISION_ID,INSTALLMENT_SR,BALADIEH_INT_ID,PAY_COLLECTOR,CASHIER,BUDGET_YEAR,USERID,TIME_STAMP,RECEIPT_FINE_AMOUNT,RECEIPT_REMARKS,RECEIPT_ID,TVA_FEE_VALUE,RECEIPT_CODE,STAMP_VALUE
22877,2025-11-04 00:00:00,6760000,43088.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32362,,,100000.0
22878,2025-11-04 00:00:00,7860000,42990.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32363,,,100000.0
22879,2025-11-05 00:00:00,44020000,44927.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32364,,,100000.0
22880,2025-11-05 00:00:00,37770000,44981.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32365,,,100000.0
22881,2025-11-05 00:00:00,36800000,45069.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32366,,,100000.0
22882,2025-11-05 00:00:00,34310000,45180.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32367,,,100000.0
22883,2025-11-05 00:00:00,32500000,44919.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32368,,,100000.0
22884,2025-11-05 00:00:00,36100000,45269.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32369,,,100000.0
22885,2025-11-05 00:00:00,12450000,38929.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32370,,,100000.0
22885,2025-11-05 00:00:00,34210000,45178.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32371,,,0.0
22886,2025-11-05 00:00:00,37010000,45013.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32372,,,100000.0
22887,2025-11-05 00:00:00,10520000,45064.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32373,,,100000.0
22888,2025-11-05 00:00:00,20050000,43092.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32374,,,100000.0
22889,2025-11-05 00:00:00,6760000,44783.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32375,,,100000.0
22890,2025-11-05 00:00:00,6760000,42974.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32376,,,100000.0
22891,2025-11-05 00:00:00,29740000,38678.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32377,,,100000.0
22891,2025-11-05 00:00:00,82080000,44929.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32378,,,0.0
22892,2025-11-05 00:00:00,6880000,42805.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32391,,,0.0
22901,2025-11-06 00:00:00,270000,12437.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32392,,,100000.0
22893,2025-11-05 00:00:00,15100000,42849.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32381,,,100000.0
22894,2025-11-05 00:00:00,5650000,42850.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32382,,,100000.0
22895,2025-11-06 00:00:00,3200000,45361.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32383,,,100000.0
22895,2025-11-06 00:00:00,26610000,45381.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32384,,,0.0
22896,2025-11-06 00:00:00,6760000,44801.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32385,,,100000.0
22897,2025-11-06 00:00:00,6760000,43060.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32386,,,100000.0
22898,2025-11-06 00:00:00,8970000,44847.0,,,165,0,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32387,,,100000.0
22899,2025-11-06 00:00:00,6760000,44857.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32388,,,100000.0
22900,2025-11-06 00:00:00,7090000,44378.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32389,,,100000.0
22892,2025-11-05 00:00:00,3210000,39127.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32390,,,100000.0
22901,2025-11-06 00:00:00,170000,14107.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32393,,,0.0
22901,2025-11-06 00:00:00,170000,15826.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32394,,,0.0
22901,2025-11-06 00:00:00,170000,17594.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32395,,,0.0
22901,2025-11-06 00:00:00,170000,19348.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32396,,,0.0
22901,2025-11-06 00:00:00,170000,21497.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32397,,,0.0
22901,2025-11-06 00:00:00,260000,23395.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32398,,,0.0
22901,2025-11-06 00:00:00,260000,26716.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32399,,,0.0
22901,2025-11-06 00:00:00,260000,28143.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32400,,,0.0
22901,2025-11-06 00:00:00,260000,31228.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32401,,,0.0
22901,2025-11-06 00:00:00,260000,33632.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32402,,,0.0
22901,2025-11-06 00:00:00,1010000,35596.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32403,,,0.0
22901,2025-11-06 00:00:00,6010000,37377.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32404,,,0.0
22901,2025-11-06 00:00:00,6010000,39546.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32405,,,0.0
22901,2025-11-06 00:00:00,14130000,43225.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32406,,,0.0
22902,2025-11-06 00:00:00,160000,11711.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32407,,,100000.0
22902,2025-11-06 00:00:00,60000,14536.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32408,,,0.0
22902,2025-11-06 00:00:00,60000,16231.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32409,,,0.0
22902,2025-11-06 00:00:00,60000,18001.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32410,,,0.0
22902,2025-11-06 00:00:00,60000,19753.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32411,,,0.0
22902,2025-11-06 00:00:00,60000,21603.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32412,,,0.0
22902,2025-11-06 00:00:00,60000,23489.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32413,,,0.0
22902,2025-11-06 00:00:00,60000,26814.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32414,,,0.0
22902,2025-11-06 00:00:00,60000,28249.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32415,,,0.0
22902,2025-11-06 00:00:00,60000,31333.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32416,,,0.0
22902,2025-11-06 00:00:00,60000,33709.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32417,,,0.0
22902,2025-11-06 00:00:00,60000,36040.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32418,,,0.0
22902,2025-11-06 00:00:00,2640000,37827.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32419,,,0.0
22902,2025-11-06 00:00:00,2640000,39844.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32420,,,0.0
22902,2025-11-06 00:00:00,3170000,43333.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32421,,,0.0
22903,2025-11-07 00:00:00,8970000,42898.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32422,,,100000.0
22904,2025-11-07 00:00:00,34020000,45131.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32423,,,100000.0
22905,2025-11-07 00:00:00,3110000,39203.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,,,32424,,,100000.0
22905,2025-11-07 00:00:00,6660000,42876.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32425,,,0.0
22906,2025-11-07 00:00:00,5650000,44747.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32426,,,100000.0
22907,2025-11-07 00:00:00,6760000,44500.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32427,,,100000.0
22908,2025-11-07 00:00:00,6760000,44492.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32428,,,100000.0
22909,2025-11-07 00:00:00,6760000,44793.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32429,,,100000.0
22911,2025-11-10 00:00:00,32500000,44941.0,,,165,7,4.0,2025,RIMA,2025-11-19 00:00:00,0.0,,32431,,,100000.0
12988,2023-03-09 00:00:00,1000000,36264.0,,,165,13,4.0,2023,RIMA,2023-03-17 00:00:00,,,28046,,,
12989,2023-03-10 00:00:00,600000,36265.0,,,165,13,4.0,2023,RIMA,2023-03-17 00:00:00,,,28047,,,
20407,2023-04-04 00:00:00,520000,35073.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28247,,,0.0
20408,2023-04-04 00:00:00,150000,31683.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28248,,,0.0
20408,2023-04-04 00:00:00,150000,33018.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28249,,,0.0
20409,2023-04-04 00:00:00,1534000,35280.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28250,,,0.0
20410,2023-04-04 00:00:00,800000,34775.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28251,,,0.0
20411,2023-04-04 00:00:00,620000,35110.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28252,,,0.0
20412,2023-04-04 00:00:00,520000,34732.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28253,,,0.0
20413,2023-04-05 00:00:00,520000,34830.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28254,,,0.0
20414,2023-04-05 00:00:00,359000,34978.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28255,,,0.0
20415,2023-04-05 00:00:00,799000,35613.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28256,,,0.0
20416,2023-04-05 00:00:00,520000,34629.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28257,,,0.0
20417,2023-04-05 00:00:00,3029000,35450.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28258,,,0.0
20419,2023-04-12 00:00:00,3090000,35379.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28259,,,0.0
20420,2023-04-12 00:00:00,1945000,35941.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28260,,,0.0
20421,2023-04-12 00:00:00,234000,34011.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28261,,,0.0
20421,2023-04-12 00:00:00,935000,35923.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28262,,,0.0
20422,2023-04-12 00:00:00,3090000,35378.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28263,,,0.0
20423,2023-04-12 00:00:00,3250000,35478.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28264,,,0.0
20425,2023-04-12 00:00:00,600000,34674.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28265,,,0.0
20424,2023-04-13 00:00:00,3029000,35416.0,,,165,7,4.0,2023,RIMA,2023-05-02 00:00:00,,,28266,,,0.0
20493,2023-05-29 00:00:00,1200000,35172.0,,,165,7,4.0,2023,RIMA,2023-06-02 00:00:00,,,28416,,,0.0
20494,2023-05-29 00:00:00,600000,35508.0,,,165,7,4.0,2023,RIMA,2023-06-02 00:00:00,,,28417,,,0.0
20551,2023-06-15 00:00:00,600000,34748.0,,,165,7,4.0,2023,RIMA,2023-06-21 00:00:00,,,28516,,,0.0
20552,2023-06-15 00:00:00,860000,34948.0,,,165,7,4.0,2023,RIMA,2023-06-21 00:00:00,,,28517,,,0.0
20553,2023-06-15 00:00:00,600000,34941.0,,,165,7,4.0,2023,RIMA,2023-06-21 00:00:00,,,28518,,,0.0
20554,2023-06-15 00:00:00,600000,34792.0,,,165,7,4.0,2023,RIMA,2023-06-21 00:00:00,,,28519,,,0.0
20555,2023-06-16 00:00:00,520000,35884.0,,,165,7,4.0,2023,RIMA,2023-06-21 00:00:00,,,28520,,,0.0
20556,2023-06-19 00:00:00,680000,34977.0,,,165,7,4.0,2023,RIMA,2023-06-21 00:00:00,,,28521,,,0.0
20557,2023-06-19 00:00:00,1125000,35112.0,,,165,7,4.0,2023,RIMA,2023-06-21 00:00:00,,,28522,,,0.0
20558,2023-06-19 00:00:00,520000,34778.0,,,165,7,4.0,2023,RIMA,2023-06-21 00:00:00,,,28523,,,0.0
20028,2023-01-05 00:00:00,600000,34874.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27558,,,0.0
20029,2023-01-05 00:00:00,600000,34988.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27559,,,0.0
20030,2023-01-09 00:00:00,78000,11618.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27560,,,0.0
20030,2023-01-09 00:00:00,78000,14432.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27561,,,0.0
20030,2023-01-09 00:00:00,78000,16137.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27562,,,0.0
20030,2023-01-09 00:00:00,78000,17899.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27563,,,0.0
20030,2023-01-09 00:00:00,78000,19643.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27564,,,0.0
20030,2023-01-09 00:00:00,78000,21377.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27565,,,0.0
20030,2023-01-09 00:00:00,130000,23272.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27566,,,0.0
20032,2023-01-09 00:00:00,65000,17714.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27567,,,0.0
20032,2023-01-09 00:00:00,65000,19464.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27568,,,0.0
20032,2023-01-09 00:00:00,65000,21202.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27569,,,0.0
20032,2023-01-09 00:00:00,106000,23103.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27570,,,0.0
20032,2023-01-09 00:00:00,106000,26415.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27571,,,0.0
20032,2023-01-09 00:00:00,106000,29251.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27572,,,0.0
20032,2023-01-09 00:00:00,106000,30917.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27573,,,0.0
20032,2023-01-09 00:00:00,106000,33815.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27574,,,0.0
20033,2023-01-09 00:00:00,1920000,35482.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27575,,,0.0
20034,2023-01-09 00:00:00,1641000,35574.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27576,,,0.0
20035,2023-01-09 00:00:00,99000,36013.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27577,,,0.0
20036,2023-01-10 00:00:00,860000,35076.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27578,,,0.0
20037,2023-01-10 00:00:00,1700000,35597.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27579,,,0.0
20038,2023-01-10 00:00:00,110000,36008.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27580,,,0.0
20039,2023-01-10 00:00:00,520000,35748.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27581,,,0.0
20040,2023-01-10 00:00:00,520000,35898.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27582,,,0.0
20041,2023-01-10 00:00:00,600000,35890.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27583,,,0.0
20042,2023-01-11 00:00:00,520000,35189.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27584,,,0.0
20043,2023-01-11 00:00:00,600000,35930.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27585,,,0.0
20044,2023-01-11 00:00:00,1835000,35601.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27586,,,0.0
20045,2023-01-11 00:00:00,600000,34808.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27587,,,0.0
20046,2023-01-12 00:00:00,406000,28194.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27588,,,0.0
20047,2023-01-12 00:00:00,600000,35714.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27589,,,0.0
20048,2023-01-12 00:00:00,1400000,35185.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27590,,,0.0
20049,2023-01-12 00:00:00,1950000,35177.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27591,,,0.0
20050,2023-01-12 00:00:00,680000,35738.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27592,,,0.0
20031,2023-01-09 00:00:00,2000000,35662.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27593,,,0.0
20076,2023-01-17 00:00:00,520000,34962.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27594,,,0.0
20077,2023-01-17 00:00:00,600000,34964.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27595,,,0.0
20051,2023-01-12 00:00:00,2680000,35983.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27596,,,0.0
20052,2023-01-12 00:00:00,150000,31483.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27597,,,0.0
20052,2023-01-12 00:00:00,150000,32822.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27598,,,0.0
20053,2023-01-12 00:00:00,130000,31572.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27599,,,0.0
20053,2023-01-12 00:00:00,130000,32909.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27600,,,0.0
20053,2023-01-12 00:00:00,520000,34826.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27601,,,0.0
20054,2023-01-12 00:00:00,860000,35928.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27602,,,0.0
20055,2023-01-12 00:00:00,860000,35956.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27603,,,0.0
20056,2023-01-13 00:00:00,293000,32959.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27604,,,0.0
20056,2023-01-13 00:00:00,1200000,34875.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27605,,,0.0
20057,2023-01-13 00:00:00,1835000,35585.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27606,,,0.0
20058,2023-01-13 00:00:00,40000,36049.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27607,,,0.0
20059,2023-01-13 00:00:00,150000,29279.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27608,,,0.0
20059,2023-01-13 00:00:00,150000,30945.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27609,,,0.0
20059,2023-01-13 00:00:00,150000,33843.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27610,,,0.0
20060,2023-01-13 00:00:00,600000,35402.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27611,,,0.0
20061,2023-01-13 00:00:00,600000,35759.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27612,,,0.0
20062,2023-01-16 00:00:00,2545000,35391.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27613,,,0.0
20063,2023-01-16 00:00:00,3445000,35418.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27614,,,0.0
20064,2023-01-16 00:00:00,2545000,35448.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27615,,,0.0
20065,2023-01-16 00:00:00,3029000,35449.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27616,,,0.0
20066,2023-01-16 00:00:00,3630000,35388.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27617,,,0.0
20067,2023-01-16 00:00:00,2545000,35452.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27618,,,0.0
20068,2023-01-17 00:00:00,600000,34904.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27619,,,0.0
20069,2023-01-17 00:00:00,2545000,35385.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27620,,,0.0
20070,2023-01-17 00:00:00,600000,34764.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27621,,,0.0
20071,2023-01-17 00:00:00,600000,34797.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27622,,,0.0
20072,2023-01-17 00:00:00,420000,35725.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27623,,,0.0
20073,2023-01-17 00:00:00,420000,35742.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27624,,,0.0
20074,2023-01-17 00:00:00,600000,35741.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27625,,,0.0
20075,2023-01-17 00:00:00,600000,35744.0,,,165,7,4.0,2023,RIMA,2023-01-26 00:00:00,,,27626,,,0.0
23009311,2022-12-30 00:00:00,121030000,36241.0,,,165,13,4.0,2022,BALADIA,2023-01-30 00:00:00,,,27674,,,
12944,2023-01-26 00:00:00,100000,36242.0,,,165,7,4.0,2023,RIMA,2023-01-31 00:00:00,,,27703,,,
20201,2023-02-08 00:00:00,627000,33395.0,,,165,7,4.0,2023,RIMA,2023-02-21 00:00:00,,,27833,,,0.0
20202,2023-02-08 00:00:00,2000000,35125.0,,,165,7,4.0,2023,RIMA,2023-02-21 00:00:00,,,27834,,,0.0
20203,2023-02-08 00:00:00,520000,35794.0,,,165,7,4.0,2023,RIMA,2023-02-21 00:00:00,,,27835,,,0.0
20204,2023-02-08 00:00:00,600000,35540.0,,,165,7,4.0,2023,RIMA,2023-02-21 00:00:00,,,27836,,,0.0
20205,2023-02-08 00:00:00,91000,11822.0,,,165,7,4.0,2023,RIMA,2023-02-21 00:00:00,,,27837,,,0.0
20205,2023-02-08 00:00:00,91000,13490.0,,,165,7,4.0,2023,RIMA,2023-02-21 00:00:00,,,27838,,,0.0
13634,2025-02-17 00:00:00,850000,40003.0,,,165,13,4.0,2025,RIMA,2025-02-26 00:00:00,,,30925,,,100000.0
13635,2025-02-17 00:00:00,850000,40004.0,,,165,13,4.0,2025,RIMA,2025-02-26 00:00:00,,,30926,,,100000.0
13655,2025-02-27 00:00:00,1100000,40018.0,,,165,13,4.0,2025,RIMA,2025-03-04 00:00:00,,,30980,,,100000.0
13637,2025-02-19 00:00:00,6100000,40006.0,,,165,13,4.0,2025,RIMA,2025-02-26 00:00:00,,,30928,,,100000.0
13641,2025-02-19 00:00:00,3100000,40007.0,,,165,13,4.0,2025,RIMA,2025-02-26 00:00:00,,,30929,,,100000.0
13642,2025-02-19 00:00:00,3100000,40008.0,,,165,13,4.0,2025,RIMA,2025-02-26 00:00:00,,,30930,,,100000.0
13643,2025-02-19 00:00:00,5100000,40009.0,,,165,13,4.0,2025,RIMA,2025-02-26 00:00:00,,,30931,,,100000.0
13644,2025-02-19 00:00:00,1100000,40011.0,,,165,13,4.0,2025,RIMA,2025-02-26 00:00:00,,,30934,,,100000.0
13645,2025-02-26 00:00:00,5100000,40010.0,,,165,13,4.0,2025,RIMA,2025-02-26 00:00:00,,,30933,,,100000.0
13646,2025-02-20 00:00:00,6100000,40012.0,,,165,13,4.0,2025,RIMA,2025-02-26 00:00:00,,,30935,,,100000.0
13647,2025-02-25 00:00:00,700000,40013.0,,,165,13,4.0,2025,RIMA,2025-02-26 00:00:00,,,30936,,,100000.0
13648,2025-02-25 00:00:00,3100000,40014.0,,,165,13,4.0,2025,RIMA,2025-02-26 00:00:00,,,30937,,,100000.0
13649,2025-02-26 00:00:00,2200000,40015.0,,,165,13,4.0,2025,RIMA,2025-02-27 00:00:00,,,30938,,,100000.0
22126,2025-02-12 00:00:00,3110000,38317.0,,,165,7,4.0,2025,RIMA,2025-02-27 00:00:00,,,30939,,,100000.0
22127,2025-02-12 00:00:00,2110000,38463.0,,,165,7,4.0,2025,RIMA,2025-02-27 00:00:00,,,30940,,,100000.0
22128,2025-02-12 00:00:00,4910000,39562.0,,,165,7,4.0,2025,RIMA,2025-02-27 00:00:00,,,30941,,,100000.0
13636,2025-02-17 00:00:00,4100000,40016.0,,,165,13,4.0,2025,RIMA,2025-02-28 00:00:00,,,30978,,,100000.0
13654,2025-02-27 00:00:00,1100000,40017.0,,,165,13,4.0,2025,RIMA,2025-03-04 00:00:00,,,30979,,,100000.0
22151,2025-02-28 00:00:00,10110000,37329.0,,,165,7,4.0,2025,RIMA,2025-03-18 00:00:00,,,30981,,,100000.0
22151,2025-02-28 00:00:00,10010000,39059.0,,,165,7,4.0,2025,RIMA,2025-03-18 00:00:00,,,30982,,,0.0
22152,2025-03-04 00:00:00,3110000,38436.0,,,165,7,4.0,2025,RIMA,2025-03-18 00:00:00,,,30983,,,100000.0
22153,2025-03-04 00:00:00,3110000,38179.0,,,165,7,4.0,2025,RIMA,2025-03-18 00:00:00,,,30984,,,100000.0
22154,2025-03-04 00:00:00,4410000,38180.0,,,165,7,4.0,2025,RIMA,2025-03-18 00:00:00,,,30985,,,100000.0
22155,2025-03-04 00:00:00,4410000,38443.0,,,165,7,4.0,2025,RIMA,2025-03-18 00:00:00,,,30986,,,100000.0
22159,2025-03-06 00:00:00,6600000,36752.0,,,165,7,4.0,2025,RIMA,2025-03-18 00:00:00,,,30990,,,100000.0
22157,2025-03-05 00:00:00,12640000,38820.0,,,165,7,4.0,2025,RIMA,2025-03-18 00:00:00,,,30988,,,100000.0
22158,2025-03-05 00:00:00,11510000,38796.0,,,165,7,4.0,2025,RIMA,2025-03-18 00:00:00,,,30989,,,100000.0
22159,2025-03-06 00:00:00,6500000,38495.0,,,165,7,4.0,2025,RIMA,2025-03-18 00:00:00,,,30991,,,0.0
22160,2025-03-06 00:00:00,710000,35833.0,,,165,7,4.0,2025,RIMA,2025-03-18 00:00:00,,,30992,,,100000.0
