PAY_TRANS_ID,DOCUMENT_SEQ,TRANSACTION_SEQ,TRANSACTION_DESC,BALADIEH_INT_ID,AMOUNT,ACCOUNT_TYPE,SUB_LEDGER_ID,FEE_TYPE,FEE_DETAIL,FEE_TYPE_ID,FEE_TYPE_DET,PAYMENT_TYPE,TRANS_TYPE,TRANS_NUM,LINE_NUM,CHECK_SEQ,CHECK_NUM,BANK_CODE,CHECK_PAYOR,CHECK_DATE,CHECK_SEQ_ACC
2537,1,2,قبض رسوم - بيان رقم 2007/104 إيصال رقم 3766,165,10000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2538,1,1,قبض رسوم - بيان رقم 2007/105 إيصال رقم 3767,165,10000,CREDIT,901.0,DIRECT,FEE,26.0,0.0,,,,,,,,,,
2538,1,2,قبض رسوم - بيان رقم 2007/105 إيصال رقم 3767,165,10000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2539,1,1,قبض رسوم - بيان رقم 2007/107 إيصال رقم 3768,165,25000,CREDIT,901.0,DIRECT,FEE,26.0,0.0,,,,,,,,,,
2539,1,2,قبض رسوم - بيان رقم 2007/107 إيصال رقم 3768,165,25000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2540,1,1,قبض رسوم - بيان رقم 2007/106 إيصال رقم 3769,165,25000,CREDIT,901.0,DIRECT,FEE,26.0,0.0,,,,,,,,,,
2540,1,2,قبض رسوم - بيان رقم 2007/106 إيصال رقم 3769,165,25000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2541,1,1,قبض رسوم - بيان رقم 2007/108 إيصال رقم 3770,165,25000,CREDIT,901.0,DIRECT,FEE,26.0,0.0,,,,,,,,,,
2541,1,2,قبض رسوم - بيان رقم 2007/108 إيصال رقم 3770,165,25000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2542,1,1,قبض رسوم - بيان رقم 2007/1216 إيصال رقم 3771,165,10000,CREDIT,901.0,DIRECT,FEE,26.0,0.0,,,,,,,,,,
2542,1,2,قبض رسوم - بيان رقم 2007/1216 إيصال رقم 3771,165,10000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2543,1,1,قبض رسوم - بيان رقم 2007/1217 إيصال رقم 3772,165,225000,CREDIT,890.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
2543,1,2,قبض رسوم - بيان رقم 2007/1217 إيصال رقم 3772,165,225000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2544,1,1,قبض رسوم - بيان رقم 2007/1218 إيصال رقم 3773,165,50000,CREDIT,890.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
2544,1,2,قبض رسوم - بيان رقم 2007/1218 إيصال رقم 3773,165,50000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2545,1,1,قبض رسوم - بيان رقم 2007/1219 إيصال رقم 3774,165,100000,CREDIT,890.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
2545,1,2,قبض رسوم - بيان رقم 2007/1219 إيصال رقم 3774,165,100000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2546,1,1,قبض رسوم - بيان رقم 2007/1220 إيصال رقم 3775,165,75000,CREDIT,890.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
2546,1,2,قبض رسوم - بيان رقم 2007/1220 إيصال رقم 3775,165,75000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2547,1,1,قبض رسوم - بيان رقم 2007/1221 إيصال رقم 3776,165,30000,CREDIT,890.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
2547,1,2,قبض رسوم - بيان رقم 2007/1221 إيصال رقم 3776,165,30000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2548,1,1,قبض رسوم - بيان رقم 2007/1222 إيصال رقم 3777,165,200000,CREDIT,890.0,DIRECT,FEE,18.0,0.0,,,,,,,,,,
2548,1,2,قبض رسوم - بيان رقم 2007/1222 إيصال رقم 3777,165,200000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2549,1,1,قبض رسوم - بيان رقم 2007/1223 إيصال رقم 3778,165,10000,CREDIT,901.0,DIRECT,FEE,26.0,0.0,,,,,,,,,,
2549,1,2,قبض رسوم - بيان رقم 2007/1223 إيصال رقم 3778,165,10000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2550,1,1,قبض رسوم - بيان رقم 2007/1224 إيصال رقم 3779,165,10000,CREDIT,901.0,DIRECT,FEE,26.0,0.0,,,,,,,,,,
2550,1,2,قبض رسوم - بيان رقم 2007/1224 إيصال رقم 3779,165,10000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2551,1,1,قبض رسوم - بيان رقم 2007/1225 إيصال رقم 3780,165,10000,CREDIT,901.0,DIRECT,FEE,26.0,0.0,,,,,,,,,,
2306,1,3,قبض رسوم - بيان رقم 2006/331 إيصال رقم 6093,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2307,1,1,قبض رسوم - بيان رقم 2006/585 إيصال رقم 6094,165,17000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2307,1,2,قبض رسوم - بيان رقم 2006/585 إيصال رقم 6094,165,55000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
2307,1,3,قبض رسوم - بيان رقم 2006/585 إيصال رقم 6094,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2308,1,1,قبض رسوم - بيان رقم 2006/586 إيصال رقم 6095,165,21000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2308,1,2,قبض رسوم - بيان رقم 2006/586 إيصال رقم 6095,165,70000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
2308,1,3,قبض رسوم - بيان رقم 2006/586 إيصال رقم 6095,165,91000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2309,1,1,قبض رسوم - بيان رقم 2006/397 إيصال رقم 6096,165,21000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2309,1,2,قبض رسوم - بيان رقم 2006/397 إيصال رقم 6096,165,70000,CREDIT,747.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
2309,1,3,قبض رسوم - بيان رقم 2006/397 إيصال رقم 6096,165,91000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2310,1,1,قبض رسوم - بيان رقم 2006/1110 إيصال رقم 6097,165,600000,CREDIT,749.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2310,1,2,قبض رسوم - بيان رقم 2006/1110 إيصال رقم 6097,165,2800000,CREDIT,748.0,DIRECT,FEE,1.0,2.0,,,,,,,,,,
2310,1,3,قبض رسوم - بيان رقم 2006/1110 إيصال رقم 6097,165,3400000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2311,1,1,قبض رسوم - بيان رقم 2006/1220 إيصال رقم 6098,165,20000,CREDIT,769.0,DIRECT,FEE,22.0,0.0,,,,,,,,,,
2772,1,1,قبض رسوم - بيان رقم 2007/324 إيصال رقم 6349,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2666,1,3,قبض رسوم - بيان رقم 2007/629 إيصال رقم 6269,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2667,1,1,قبض رسوم - بيان رقم 2007/170 إيصال رقم 6270,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2667,1,2,قبض رسوم - بيان رقم 2007/170 إيصال رقم 6270,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
2667,1,3,قبض رسوم - بيان رقم 2007/170 إيصال رقم 6270,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2668,1,1,قبض رسوم - بيان رقم 2007/171 إيصال رقم 6271,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2668,1,2,قبض رسوم - بيان رقم 2007/171 إيصال رقم 6271,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
2668,1,3,قبض رسوم - بيان رقم 2007/171 إيصال رقم 6271,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2669,1,1,قبض رسوم - بيان رقم 2007/1057 إيصال رقم 6272,165,42000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2669,1,2,قبض رسوم - بيان رقم 2007/1057 إيصال رقم 6272,165,196000,CREDIT,871.0,DIRECT,FEE,1.0,2.0,,,,,,,,,,
2669,1,3,قبض رسوم - بيان رقم 2007/1057 إيصال رقم 6272,165,238000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2670,1,1,قبض رسوم - بيان رقم 2007/1165 إيصال رقم 6273,165,30000,CREDIT,888.0,DIRECT,FEE,14.0,0.0,,,,,,,,,,
2670,1,2,قبض رسوم - بيان رقم 2007/1165 إيصال رقم 6273,165,3000,CREDIT,607.0,DIRECT,FEE,30.0,0.0,,,,,,,,,,
2670,1,3,قبض رسوم - بيان رقم 2007/1165 إيصال رقم 6273,165,33000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2671,1,1,قبض رسوم - بيان رقم 2007/379 إيصال رقم 6274,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2671,1,2,قبض رسوم - بيان رقم 2007/379 إيصال رقم 6274,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
2671,1,3,قبض رسوم - بيان رقم 2007/379 إيصال رقم 6274,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2672,1,1,قبض رسوم - بيان رقم 2007/285 إيصال رقم 6275,165,11000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2672,1,2,قبض رسوم - بيان رقم 2007/285 إيصال رقم 6275,165,35000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
2672,1,3,قبض رسوم - بيان رقم 2007/285 إيصال رقم 6275,165,46000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2673,1,1,قبض رسوم - بيان رقم 2007/993 إيصال رقم 6276,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2673,1,2,قبض رسوم - بيان رقم 2007/993 إيصال رقم 6276,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
2673,1,3,قبض رسوم - بيان رقم 2007/993 إيصال رقم 6276,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2674,1,1,قبض رسوم - بيان رقم 2005/1401 إيصال رقم 6277,165,21000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2674,1,2,قبض رسوم - بيان رقم 2005/1401 إيصال رقم 6277,165,70000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
2674,1,3,قبض رسوم - بيان رقم 2005/1401 إيصال رقم 6277,165,91000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2675,1,1,قبض رسوم - بيان رقم 2005/1951 إيصال رقم 6277,165,21000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2675,1,2,قبض رسوم - بيان رقم 2005/1951 إيصال رقم 6277,165,70000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
2675,1,3,قبض رسوم - بيان رقم 2005/1951 إيصال رقم 6277,165,91000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2676,1,1,قبض رسوم - بيان رقم 2005/63 إيصال رقم 6277,165,21000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2676,1,2,قبض رسوم - بيان رقم 2005/63 إيصال رقم 6277,165,70000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
2676,1,3,قبض رسوم - بيان رقم 2005/63 إيصال رقم 6277,165,91000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2677,1,1,قبض رسوم - بيان رقم 2006/1048 إيصال رقم 6278,165,21000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2677,1,2,قبض رسوم - بيان رقم 2006/1048 إيصال رقم 6278,165,70000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
2677,1,3,قبض رسوم - بيان رقم 2006/1048 إيصال رقم 6278,165,91000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2678,1,1,قبض رسوم - بيان رقم 2007/757 إيصال رقم 6278,165,21000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2678,1,2,قبض رسوم - بيان رقم 2007/757 إيصال رقم 6278,165,70000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
2678,1,3,قبض رسوم - بيان رقم 2007/757 إيصال رقم 6278,165,91000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2679,1,1,قبض رسوم - بيان رقم 2007/184 إيصال رقم 6279,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2679,1,2,قبض رسوم - بيان رقم 2007/184 إيصال رقم 6279,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
2679,1,3,قبض رسوم - بيان رقم 2007/184 إيصال رقم 6279,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2680,1,1,قبض رسوم - بيان رقم 2007/185 إيصال رقم 6280,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2680,1,2,قبض رسوم - بيان رقم 2007/185 إيصال رقم 6280,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
2680,1,3,قبض رسوم - بيان رقم 2007/185 إيصال رقم 6280,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2681,1,1,قبض رسوم - بيان رقم 2007/545 إيصال رقم 6281,165,75000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2681,1,2,قبض رسوم - بيان رقم 2007/545 إيصال رقم 6281,165,250000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
2681,1,3,قبض رسوم - بيان رقم 2007/545 إيصال رقم 6281,165,325000,DEBIT,647.0,,,,,10.0,,,,,,,,,
2682,1,1,قبض رسوم - بيان رقم 2007/367 إيصال رقم 6282,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
2682,1,2,قبض رسوم - بيان رقم 2007/367 إيصال رقم 6282,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
2682,1,3,قبض رسوم - بيان رقم 2007/367 إيصال رقم 6282,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6497,1,3,قبض رسوم - بيان رقم 2008/1048 إيصال رقم 8554,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6498,1,1,قبض رسوم - بيان رقم 2008/974 إيصال رقم 8555,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
6498,1,2,قبض رسوم - بيان رقم 2008/974 إيصال رقم 8555,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
5854,1,1,قبض رسوم - بيان رقم 2009/1072 إيصال رقم 8234,165,68000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
5854,1,2,قبض رسوم - بيان رقم 2009/1072 إيصال رقم 8234,165,315000,CREDIT,871.0,DIRECT,FEE,1.0,2.0,,,,,,,,,,
5854,1,3,قبض رسوم - بيان رقم 2009/1072 إيصال رقم 8234,165,383000,DEBIT,647.0,,,,,10.0,,,,,,,,,
5855,1,1,قبض رسوم - بيان رقم 2009/1155 إيصال رقم 8235,165,12000,CREDIT,888.0,DIRECT,FEE,14.0,0.0,,,,,,,,,,
5855,1,2,قبض رسوم - بيان رقم 2009/1155 إيصال رقم 8235,165,2000,CREDIT,607.0,DIRECT,FEE,30.0,0.0,,,,,,,,,,
5855,1,3,قبض رسوم - بيان رقم 2009/1155 إيصال رقم 8235,165,14000,DEBIT,647.0,,,,,10.0,,,,,,,,,
5856,1,1,قبض رسوم - بيان رقم 2009/1106 إيصال رقم 8236,165,68000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
5856,1,2,قبض رسوم - بيان رقم 2009/1106 إيصال رقم 8236,165,315000,CREDIT,871.0,DIRECT,FEE,1.0,2.0,,,,,,,,,,
5856,1,3,قبض رسوم - بيان رقم 2009/1106 إيصال رقم 8236,165,383000,DEBIT,647.0,,,,,10.0,,,,,,,,,
5857,1,1,قبض رسوم - بيان رقم 2009/1182 إيصال رقم 8237,165,20000,CREDIT,888.0,DIRECT,FEE,14.0,0.0,,,,,,,,,,
5857,1,2,قبض رسوم - بيان رقم 2009/1182 إيصال رقم 8237,165,2000,CREDIT,607.0,DIRECT,FEE,30.0,0.0,,,,,,,,,,
5857,1,3,قبض رسوم - بيان رقم 2009/1182 إيصال رقم 8237,165,22000,DEBIT,647.0,,,,,10.0,,,,,,,,,
5858,1,1,قبض رسوم - بيان رقم 2007/422 إيصال رقم 8238,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
5858,1,2,قبض رسوم - بيان رقم 2007/422 إيصال رقم 8238,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
5858,1,3,قبض رسوم - بيان رقم 2007/422 إيصال رقم 8238,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
5478,1,1,قبض رسوم - بيان رقم 2009/1364 إيصال رقم 4758,165,4000,CREDIT,901.0,DIRECT,FEE,26.0,0.0,,,,,,,,,,
5808,1,2,قبض رسوم - بيان رقم 2009/248 إيصال رقم 8214,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
6918,1,2,قبض رسوم - بيان رقم 2010/391 إيصال رقم 8872,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
6918,1,3,قبض رسوم - بيان رقم 2010/391 إيصال رقم 8872,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
5579,1,1,قبض رسوم - بيان رقم 2009/360 إيصال رقم 8030,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
5579,1,2,قبض رسوم - بيان رقم 2009/360 إيصال رقم 8030,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
5579,1,3,قبض رسوم - بيان رقم 2009/360 إيصال رقم 8030,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
5580,1,1,قبض رسوم - بيان رقم 2009/547 إيصال رقم 8031,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
5580,1,2,قبض رسوم - بيان رقم 2009/547 إيصال رقم 8031,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
5580,1,3,قبض رسوم - بيان رقم 2009/547 إيصال رقم 8031,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
5581,1,1,قبض رسوم - بيان رقم 2009/548 إيصال رقم 8032,165,21000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
5581,1,2,قبض رسوم - بيان رقم 2009/548 إيصال رقم 8032,165,70000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
5581,1,3,قبض رسوم - بيان رقم 2009/548 إيصال رقم 8032,165,91000,DEBIT,647.0,,,,,10.0,,,,,,,,,
5582,1,1,قبض رسوم - بيان رقم 2009/1016 إيصال رقم 8033,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
5582,1,2,قبض رسوم - بيان رقم 2009/1016 إيصال رقم 8033,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
5582,1,3,قبض رسوم - بيان رقم 2009/1016 إيصال رقم 8033,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
5583,1,1,قبض رسوم - بيان رقم 2009/1017 إيصال رقم 8034,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
5583,1,2,قبض رسوم - بيان رقم 2009/1017 إيصال رقم 8034,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
5583,1,3,قبض رسوم - بيان رقم 2009/1017 إيصال رقم 8034,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
5584,1,1,قبض رسوم - بيان رقم 2009/1021 إيصال رقم 8035,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
5584,1,2,قبض رسوم - بيان رقم 2009/1021 إيصال رقم 8035,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
7041,1,1,قبض رسوم - بيان رقم 2010/1266 إيصال رقم 8981,165,250000,CREDIT,891.0,DIRECT,FEE,20.0,0.0,,,,,,,,,,
7041,1,2,قبض رسوم - بيان رقم 2010/1266 إيصال رقم 8981,165,250000,DEBIT,640.0,,,,,12.0,,,,62.0,001057,19.0,شركة باندا,2010-06-10,
7042,1,1,قبض رسوم - بيان رقم 2010/1484 إيصال رقم 8982,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
7042,1,2,قبض رسوم - بيان رقم 2010/1484 إيصال رقم 8982,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
7042,1,3,قبض رسوم - بيان رقم 2010/1484 إيصال رقم 8982,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7043,1,1,قبض رسوم - بيان رقم 2010/273 إيصال رقم 8983,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
7043,1,2,قبض رسوم - بيان رقم 2010/273 إيصال رقم 8983,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
7043,1,3,قبض رسوم - بيان رقم 2010/273 إيصال رقم 8983,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7044,1,1,قبض رسوم - بيان رقم 2010/274 إيصال رقم 8984,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
7044,1,2,قبض رسوم - بيان رقم 2010/274 إيصال رقم 8984,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
7044,1,3,قبض رسوم - بيان رقم 2010/274 إيصال رقم 8984,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
7045,1,1,قبض رسوم - بيان رقم 2010/275 إيصال رقم 8985,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
7045,1,2,قبض رسوم - بيان رقم 2010/275 إيصال رقم 8985,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
5690,1,1,قبض رسوم - بيان رقم 2009/245 إيصال رقم 8092,165,75000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
5690,1,2,قبض رسوم - بيان رقم 2009/245 إيصال رقم 8092,165,250000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
5690,1,3,قبض رسوم - بيان رقم 2009/245 إيصال رقم 8092,165,325000,DEBIT,647.0,,,,,10.0,,,,,,,,,
5691,1,1,قبض رسوم - بيان رقم 2009/1421 إيصال رقم 4829,165,4000,CREDIT,901.0,DIRECT,FEE,26.0,0.0,,,,,,,,,,
5691,1,2,قبض رسوم - بيان رقم 2009/1421 إيصال رقم 4829,165,4000,DEBIT,647.0,,,,,10.0,,,,,,,,,
5692,1,1,قبض رسوم - بيان رقم 2005/1510 إيصال رقم 8093,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
5692,1,2,قبض رسوم - بيان رقم 2005/1510 إيصال رقم 8093,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
5692,1,3,قبض رسوم - بيان رقم 2005/1510 إيصال رقم 8093,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
5693,1,1,قبض رسوم - بيان رقم 2005/1888 إيصال رقم 8093,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
5693,1,2,قبض رسوم - بيان رقم 2005/1888 إيصال رقم 8093,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
5693,1,3,قبض رسوم - بيان رقم 2005/1888 إيصال رقم 8093,165,72000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6462,1,2,قبض رسوم - بيان رقم 2008/888 إيصال رقم 8533,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
6462,1,3,قبض رسوم - بيان رقم 2008/888 إيصال رقم 8533,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6463,1,1,قبض رسوم - بيان رقم 2009/813 إيصال رقم 8533,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
6463,1,2,قبض رسوم - بيان رقم 2009/813 إيصال رقم 8533,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
6463,1,3,قبض رسوم - بيان رقم 2009/813 إيصال رقم 8533,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6464,1,1,قبض رسوم - بيان رقم 2009/938 إيصال رقم 8534,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
6464,1,2,قبض رسوم - بيان رقم 2009/938 إيصال رقم 8534,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
6464,1,3,قبض رسوم - بيان رقم 2009/938 إيصال رقم 8534,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6465,1,1,قبض رسوم - بيان رقم 2009/283 إيصال رقم 8535,165,187000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
6465,1,2,قبض رسوم - بيان رقم 2009/283 إيصال رقم 8535,165,623000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
6465,1,3,قبض رسوم - بيان رقم 2009/283 إيصال رقم 8535,165,810000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6884,1,1,قبض رسوم - بيان رقم 2010/584 إيصال رقم 8842,165,21000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
6884,1,2,قبض رسوم - بيان رقم 2010/584 إيصال رقم 8842,165,70000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
6884,1,3,قبض رسوم - بيان رقم 2010/584 إيصال رقم 8842,165,91000,DEBIT,640.0,,,,,12.0,,,,53.0,000001,1.0,طوني ورشاد بجاني,2010-06-08,
6885,1,1,قبض رسوم - بيان رقم 2009/468 إيصال رقم 8843,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
6885,1,2,قبض رسوم - بيان رقم 2009/468 إيصال رقم 8843,165,55000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
6885,1,3,قبض رسوم - بيان رقم 2009/468 إيصال رقم 8843,165,72000,DEBIT,640.0,,,,,12.0,,,,54.0,000001,1.0,طوني ورشاد بجاني,2010-06-08,
6915,1,1,قبض رسوم - بيان رقم 2010/400 إيصال رقم 8869,165,14000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
6915,1,2,قبض رسوم - بيان رقم 2010/400 إيصال رقم 8869,165,45000,CREDIT,870.0,DIRECT,FEE,1.0,1.0,,,,,,,,,,
6915,1,3,قبض رسوم - بيان رقم 2010/400 إيصال رقم 8869,165,59000,DEBIT,647.0,,,,,10.0,,,,,,,,,
6916,1,1,قبض رسوم - بيان رقم 2010/409 إيصال رقم 8870,165,17000,CREDIT,872.0,DIRECT,FEE,2.0,0.0,,,,,,,,,,
